Dataset,Country,Region,Waterbody,Site,Type,Date,Year,Month,Day,Time,Lon,Lat,Oxygen,Temp,Salinity,Area
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/2/13,2013,2,11,1304,-3.7585,56.07488,10.55,4.63,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/2/13,2013,2,11,1303,-3.7585,56.07488,10.71,4.66,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/2/13,2013,2,11,1303,-3.7585,56.07488,10.71,4.66,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/2/13,2013,2,11,1304,-3.7585,56.07488,10.59,4.66,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,8/3/13,2013,3,8,1058,-3.7585,56.07488,10.08,6.15,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,8/3/13,2013,3,8,1056,-3.7585,56.07488,10.63,6.4,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,9/4/13,2013,4,9,1335,-3.7585,56.07488,10.77,6.06,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,9/4/13,2013,4,9,1336,-3.7585,56.07488,10.04,6.14,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,24/05/2013,2013,5,24,1312,-3.7585,56.07488,8.87,10.26,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,24/05/2013,2013,5,24,1313,-3.7585,56.07488,8.84,10.3,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,20/06/2013,2013,6,20,1048,-3.7585,56.07488,7.2,14.69,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,20/06/2013,2013,6,20,1049,-3.7585,56.07488,7.1,14.89,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,3/9/13,2013,9,3,1233,-3.7585,56.07488,8.06,14.83,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,3/9/13,2013,9,3,1234,-3.7585,56.07488,7.72,14.88,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,16/10/2013,2013,10,16,1151,-3.7585,56.07488,8.02,11.52,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,16/10/2013,2013,10,16,1149,-3.7585,56.07488,8.79,11.61,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,15/11/2013,2013,11,15,1046,-3.7585,56.07488,9.34,8.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,15/11/2013,2013,11,15,1046,-3.7585,56.07488,9.29,8.45,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,3/12/13,2013,12,3,1202,-3.7585,56.07488,9.16,7.56,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,3/12/13,2013,12,3,1202,-3.7585,56.07488,9.24,7.57,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,15/01/2014,2014,1,15,1242,-3.7585,56.07488,10.09,5.47,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,15/01/2014,2014,1,15,1241,-3.7585,56.07488,9.8,5.95,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/02/2014,2014,2,27,1107,-3.7585,56.07488,10.49,5.39,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/02/2014,2014,2,27,1105,-3.7585,56.07488,10.41,5.54,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,12/3/14,2014,3,12,1012,-3.7585,56.07488,9.82,6.31,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,12/3/14,2014,3,12,1012,-3.7585,56.07488,9.67,6.32,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/04/2014,2014,4,28,1245,-3.7585,56.07488,9.67,10.76,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/04/2014,2014,4,28,1247,-3.7585,56.07488,9.01,10.77,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,15/05/2014,2014,5,15,1237,-3.7585,56.07488,8.27,12.51,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,15/05/2014,2014,5,15,1239,-3.7585,56.07488,8.24,12.59,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,26/06/2014,2014,6,26,1300,-3.7585,56.07488,7.26,16.94,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,26/06/2014,2014,6,26,1300,-3.7585,56.07488,7.13,16.99,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/07/2014,2014,7,14,1432,-3.7585,56.07488,7.24,17.46,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/07/2014,2014,7,14,1433,-3.7585,56.07488,6.73,17.46,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,26/08/2014,2014,8,26,1435,-3.7585,56.07488,7.56,14.59,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,26/08/2014,2014,8,26,1435,-3.7585,56.07488,7.41,14.68,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,9/9/14,2014,9,9,1330,-3.7585,56.07488,8.31,15.31,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,9/9/14,2014,9,9,1328,-3.7585,56.07488,6.52,15.36,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,7/10/14,2014,10,7,1208,-3.7585,56.07488,8.01,12.95,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,7/10/14,2014,10,7,1209,-3.7585,56.07488,7.58,12.96,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/11/14,2014,11,4,1033,-3.7585,56.07488,8.14,11.45,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/11/14,2014,11,4,1029,-3.7585,56.07488,8.42,11.65,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/12/14,2014,12,4,1036,-3.7585,56.07488,8.63,8.87,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/12/14,2014,12,4,1045,-3.7585,56.07488,10.5,8.94,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,19/01/2015,2015,1,19,1115,-3.7585,56.07488,9.49,5.15,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,19/01/2015,2015,1,19,1125,-3.7585,56.07488,9.49,5.15,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,17/02/2015,2015,2,17,1100,-3.7585,56.07488,10.24,5.51,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,17/02/2015,2015,2,17,1059,-3.7585,56.07488,9.42,5.68,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,16/04/2015,2015,4,16,1122,-3.7585,56.07488,9.06,8.44,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,16/04/2015,2015,4,16,1122,-3.7585,56.07488,9.07,8.45,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,18/05/2015,2015,5,18,1306,-3.7585,56.07488,8.62,10.51,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,18/05/2015,2015,5,18,1308,-3.7585,56.07488,8.33,10.57,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/6/15,2015,6,1,1234,-3.7585,56.07488,10.14,10.17,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/6/15,2015,6,1,1234,-3.7585,56.07488,10.82,10.37,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/07/2015,2015,7,28,1130,-3.7585,56.07488,8.14,13.61,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/07/2015,2015,7,28,1120,-3.7585,56.07488,7.56,13.72,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/08/2015,2015,8,27,1127,-3.7585,56.07488,7.54,15.45,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/08/2015,2015,8,27,1127,-3.7585,56.07488,7.12,15.48,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/09/2015,2015,9,14,1350,-3.7585,56.07488,7.75,14.28,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/09/2015,2015,9,14,1350,-3.7585,56.07488,7.06,14.29,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,12/10/15,2015,10,12,1254,-3.7585,56.07488,6.74,12.83,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,12/10/15,2015,10,12,1254,-3.7585,56.07488,6.85,12.94,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/11/15,2015,11,11,1250,-3.7585,56.07488,8.84,10.79,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/11/15,2015,11,11,1249,-3.7585,56.07488,8.59,11.25,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/12/2015,2015,12,14,1348,-3.7585,56.07488,9.87,5.88,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/12/2015,2015,12,14,1346,-3.7585,56.07488,9.99,6.44,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,21/01/2016,2016,1,21,1146,-3.7585,56.07488,9.41,5.52,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,21/01/2016,2016,1,21,1144,-3.7585,56.07488,9.52,5.68,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,8/2/16,2016,2,8,1210,-3.7585,56.07488,9.74,5.82,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,8/2/16,2016,2,8,1209,-3.7585,56.07488,9.76,5.83,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,7/3/16,2016,3,7,1101,-3.7585,56.07488,9.94,5.52,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,7/3/16,2016,3,7,1100,-3.7585,56.07488,10.81,5.54,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,5/4/16,2016,4,5,1013,-3.7585,56.07488,10.59,7.14,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,5/4/16,2016,4,5,1013,-3.7585,56.07488,10.01,7.15,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,5/5/16,2016,5,5,1214,-3.7585,56.07488,9.52,9.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,5/5/16,2016,5,5,1216,-3.7585,56.07488,9.3,9.31,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,30/06/2016,2016,6,30,930,-3.7585,56.07488,8.43,14.55,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,30/06/2016,2016,6,30,945,-3.7585,56.07488,7.66,14.73,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,18/07/2016,2016,7,18,1221,-3.7585,56.07488,7.88,13.3,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,18/07/2016,2016,7,18,1223,-3.7585,56.07488,8.07,13.98,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/8/16,2016,8,1,1206,-3.7585,56.07488,7.63,14.89,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/8/16,2016,8,1,1207,-3.7585,56.07488,7.33,14.98,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,12/10/16,2016,10,12,1040,-3.7585,56.07488,7.33,11.83,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,12/10/16,2016,10,12,1040,-3.7585,56.07488,8.14,11.84,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,10/11/16,2016,11,10,849,-3.7585,56.07488,9.01,7.74,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,10/11/16,2016,11,10,847,-3.7585,56.07488,9.92,7.94,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,13/12/2016,2016,12,13,1130,-3.7585,56.07488,9.16,6.99,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,13/12/2016,2016,12,13,1128,-3.7585,56.07488,9.44,7.07,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,26/01/2017,2017,1,26,1125,-3.7585,56.07488,9.01,5.95,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,26/01/2017,2017,1,26,1123,-3.7585,56.07488,6.76,6.06,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/03/2017,2017,3,28,1322,-3.7585,56.07488,9.03,7.36,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/03/2017,2017,3,28,1324,-3.7585,56.07488,9.09,7.39,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,10/4/17,2017,4,10,1324,-3.7585,56.07488,9.22,8.64,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,10/4/17,2017,4,10,1324,-3.7585,56.07488,9.1,8.66,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,8/5/17,2017,5,8,1155,-3.7585,56.07488,8.45,12.46,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,8/5/17,2017,5,8,1155,-3.7585,56.07488,8.57,12.49,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,6/7/17,2017,7,6,1140,-3.7585,56.07488,7.61,14.61,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,6/7/17,2017,7,6,1140,-3.7585,56.07488,7.25,14.67,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,7/8/17,2017,8,7,1350,-3.7585,56.07488,7.18,14.49,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/9/17,2017,9,4,1114,-3.7585,56.07488,6.4,14.45,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/9/17,2017,9,4,1114,-3.7585,56.07488,6.72,14.46,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/10/17,2017,10,4,1238,-3.7585,56.07488,8.15,12.28,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/10/17,2017,10,4,1238,-3.7585,56.07488,8.36,12.33,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/11/2017,2017,11,14,954,-3.7585,56.07488,8.83,8.65,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/11/2017,2017,11,14,954,-3.7585,56.07488,8.95,8.77,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/12/17,2017,12,4,1300,-3.7585,56.07488,9.26,5.79,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,4/12/17,2017,12,4,1300,-3.7585,56.07488,9.44,5.87,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,29/01/2018,2018,1,29,1102,-3.7585,56.07488,10.81,5.36,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,29/01/2018,2018,1,29,1102,-3.7585,56.07488,9.64,5.74,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,13/02/2018,2018,2,13,1050,-3.7585,56.07488,9.04,4.26,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,13/02/2018,2018,2,13,1050,-3.7585,56.07488,8.15,4.28,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/03/2018,2018,3,28,954,-3.7585,56.07488,10.45,4.78,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,28/03/2018,2018,3,28,956,-3.7585,56.07488,10.55,4.92,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/04/2018,2018,4,27,1109,-3.7585,56.07488,9.93,8.2,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/04/2018,2018,4,27,1109,-3.7585,56.07488,9.19,8.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,24/05/2018,2018,5,24,1006,-3.7585,56.07488,8.46,13.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,24/05/2018,2018,5,24,1004,-3.7585,56.07488,7.79,13.64,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/6/18,2018,6,11,1120,-3.7585,56.07488,7.37,16.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/6/18,2018,6,11,1120,-3.7585,56.07488,7.26,16.37,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,10/7/18,2018,7,10,1100,-3.7585,56.07488,6.04,18.41,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,10/7/18,2018,7,10,1100,-3.7585,56.07488,6.81,18.65,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,9/8/18,2018,8,9,1055,-3.7585,56.07488,4.92,16.09,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,9/8/18,2018,8,9,1055,-3.7585,56.07488,6.8,16.1,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,6/9/18,2018,9,6,926,-3.7585,56.07488,6.9,14.52,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,6/9/18,2018,9,6,928,-3.7585,56.07488,6.83,14.62,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,5/11/18,2018,11,5,1040,-3.7585,56.07488,8.72,8.85,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,5/11/18,2018,11,5,1040,-3.7585,56.07488,8.85,8.85,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,15/05/1997,1997,5,15,,-3.87884,56.12092,10,10.96,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,16/06/1997,1997,6,16,,-3.87884,56.12092,8.9,13.76,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,22/07/1997,1997,7,22,,-3.87884,56.12092,1.1,20.95,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,13/08/1997,1997,8,13,,-3.87884,56.12092,5.4,20.9,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,20/08/1997,1997,8,20,,-3.87884,56.12092,1.3,20.32,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,17/09/1997,1997,9,17,,-3.87884,56.12092,7.8,12.81,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,20/09/1997,1997,9,20,,-3.87884,56.12092,8.3,13.87,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,7/1/98,1998,1,7,,-3.87884,56.12092,12.2,0.94,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,7/2/98,1998,2,7,,-3.87884,56.12092,7.4,16.42,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,17/04/1998,1998,4,17,,-3.87884,56.12092,7.9,9.87,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,21/05/1998,1998,5,21,,-3.87884,56.12092,5.2,16.87,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,9/6/98,1998,6,9,,-3.87884,56.12092,5.6,13.65,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Bannockburn confluence,Transitional,23/07/1998,1998,7,23,,-3.87884,56.12092,7.7,14.73,NA,9.6668
